candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_15m_strict,114,UNIUSDT,24h,Continuation,Bullish,2026-05-04T12:21:04.762375+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,115,币安人生USDT,15m,Continuation,Bullish,2026-05-04T13:06:54.883596+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,116,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-04T14:23:15.524115+00:00,guard_volume_z_15m_weak,
qmid_p06_15m_strict,117,LDOUSDT,15m,Continuation,Bullish,2026-05-04T14:28:22.637884+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,118,ETHUSDT,24h,Continuation,Bullish,2026-05-04T14:53:47.078709+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,119,BTCUSDT,24h,Continuation,Bullish,2026-05-04T15:03:58.953529+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,120,DASHUSDT,15m,Continuation,Bullish,2026-05-04T15:14:11.208738+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,121,BZUSDT,4h,Continuation,Bullish,2026-05-04T16:00:06.851487+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,122,MEGAUSDT,4h,Continuation,Bullish,2026-05-04T16:00:08.146517+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,123,ENAUSDT,15m,Continuation,Bullish,2026-05-04T17:11:30.648881+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,124,TONUSDT,24h,Continuation,Bullish,2026-05-04T20:04:39.476747+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,125,HYPEUSDT,24h,Continuation,Bullish,2026-05-04T22:06:55.752615+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,126,XMRUSDT,24h,Continuation,Bullish,2026-05-04T23:23:25.654678+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,127,ZECUSDT,4h,Continuation,Bullish,2026-05-05T00:04:12.090067+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,128,TIAUSDT,4h,Continuation,Bullish,2026-05-05T04:03:42.775901+00:00,guard_timeframe_4h,
