candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
ema_pullback_only,163,ICPUSDT,4h,Continuation,Bullish,2026-05-06T12:00:11.395164+00:00,guard_ema_extension_too_far,
ema_pullback_only,164,BNBUSDT,24h,Continuation,Bullish,2026-05-06T14:38:17.818248+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,169,FILUSDT,15m,Continuation,Bullish,2026-05-06T16:50:59.218209+00:00,guard_ema_slope_not_aligned,
ema_pullback_only,171,NEIROUSDT,15m,Continuation,Bullish,2026-05-06T20:14:59.447470+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,172,OPUSDT,24h,Continuation,Bullish,2026-05-06T22:42:38.350104+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
ema_pullback_only,173,ARBUSDT,4h,Continuation,Bullish,2026-05-07T01:56:05.691199+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,174,SOONUSDT,4h,Continuation,Bullish,2026-05-07T02:02:38.242231+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,175,INTCUSDT,24h,Continuation,Bullish,2026-05-07T02:02:39.077017+00:00,guard_ema_extension_too_far,
ema_pullback_only,176,ARUSDT,15m,Continuation,Bullish,2026-05-07T02:04:03.449750+00:00,guard_ema_extension_too_far,
ema_pullback_only,177,IOUSDT,15m,Continuation,Bullish,2026-05-07T02:23:03.260165+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,178,TONUSDT,15m,Continuation,Bullish,2026-05-07T02:28:08.059951+00:00,guard_ema_extension_too_far,
ema_pullback_only,181,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-07T04:16:41.986961+00:00,guard_ema_slope_not_aligned,
ema_pullback_only,182,ENAUSDT,15m,Continuation,Bullish,2026-05-07T05:02:27.906996+00:00,guard_ema_slope_not_aligned,
ema_pullback_only,183,1000SHIBUSDT,15m,Continuation,Bullish,2026-05-07T05:02:29.131513+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,184,RIVERUSDT,4h,Continuation,Bullish,2026-05-07T08:03:48.663610+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,186,WIFUSDT,15m,Continuation,Bullish,2026-05-07T10:13:15.680586+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,187,XAGUSDT,24h,Continuation,Bullish,2026-05-07T10:48:53.849876+00:00,guard_ema_trend_not_aligned,
