strategy,entry_time,exit_time,symbol,timeframe,setup_type,bias,market_regime,volatility_regime,result,close_reason,r_multiple,allocated_r,pnl_pct,entry_price,stop_loss,target_price_1,target_price_2,confidence,flow_alignment,structure_strength,clarity_confidence,volume_z_15m,oi_delta_z_15m,market_pressure_4h,entry_type
v2_full_setup_ready_entry,2026-05-07T00:55:14.281624+00:00,2026-05-08T03:59:38.917131+00:00,FOGOUSDT,1h,Accumulation,Bearish,Balanced,High,open,,0.36225266,0.17714155,0.86646279,0.01962,0.020089285714285712,0.019150714285714285,0.01868142857142857,0.6174,0.339,0.85,0.6174,-0.4131375395801935,-0.5604078920105913,-0.43013093202111946,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T11:59:59.999000+00:00,2026-05-04T03:59:59.999000+00:00,GALAUSDT,4h,Continuation,Bearish,Balanced,High,win,Continuation Trail Stop,0.51397539,0.63249812,1.08884834,0.003165,0.0032320499999999998,0.0030986205,0.0030309,0.8798,0.8095,1.0,0.8798,,,-0.014420309275374589,Continuation Pullback
v2_full_setup_ready_entry,2026-05-04T19:59:59.999000+00:00,2026-05-05T19:59:59.999000+00:00,GALAUSDT,4h,Continuation,Bullish,Trending,High,win,Target 2,1.52,0.95228,4.69363167,0.003154,0.003056607142857143,0.0032552885714285714,0.0033487857142857143,0.8619,0.9044,0.85,0.8619,,,0.41579908203637433,Continuation Pullback
v2_full_setup_ready_entry,2026-05-05T23:59:59.999000+00:00,2026-05-06T03:59:59.999000+00:00,GALAUSDT,4h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.3287,2.02798423,0.003479,0.003337892857142857,0.003620107142857143,0.0037612142857142857,0.778,0.5074,1.0,0.778,,,0.12591640365641643,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T11:59:59.999000+00:00,2026-05-07T11:55:19.000793+00:00,GALAUSDT,4h,Squeeze,Bearish,Trending,High,loss,Fail-Fast Exit,-0.28107075,-0.09730669,-1.69628433,0.003714,0.003938142857142857,0.0034898571428571426,0.0032657142857142854,0.85,0.6193,1.0,0.85,,,0.32918731398634093,Squeeze Watch
v2_full_setup_ready_entry,2026-04-30T14:10:48.846925+00:00,2026-04-30T14:26:04.766291+00:00,GENIUSUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.5511,-1.8446403,0.4182,0.42591428571428575,0.4104857142857143,0.40277142857142856,0.6832,0.4011,1.0,0.6832,-0.6744907594765924,-0.9426968642327443,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T15:11:53.633888+00:00,2026-04-30T16:58:50.074245+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Trending,High,loss,Stale Exit,-0.06496862,-0.01914625,-0.17687376,0.4523,0.4399863636363636,0.46461363636363634,0.4769272727272727,0.6467,0.1447,0.85,0.6467,-0.2094963721492908,-0.5668890430140029,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T17:44:38.950982+00:00,2026-04-30T18:55:53.666633+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,0.5559,3.83810862,0.4627,0.4508607142857143,0.4745392857142857,0.48637857142857144,0.7082,0.2206,1.0,0.7082,-0.5267919835821891,-0.073090383860065,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T00:27:13.545806+00:00,2026-05-01T02:14:10.245682+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.455,-1.6481957,0.5285,0.5197892857142856,0.5372107142857143,0.5459214285714287,0.7486,0.305,1.0,0.7486,0.24301715843696017,-1.3297913977090154,0.5669745941449855,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T04:26:44.340938+00:00,2026-05-01T05:27:55.854411+00:00,GENIUSUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.10570026,-0.05846282,-0.19146085,0.5223,0.5317607142857143,0.5128392857142857,0.5033785714285715,0.6331,0.4031,0.85,0.6331,0.4943693725621371,-0.44394269965355765,0.399588292232922,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T07:55:53.731928+00:00,2026-05-01T08:41:45.110102+00:00,GENIUSUSDT,15m,Accumulation,Bearish,Trending,High,loss,Invalidation,-1.0,-0.6891,-2.12235133,0.5225,0.5335892857142857,0.5114107142857143,0.5003214285714286,0.6491,0.5391,0.85,0.6491,1.3895670189346354,-1.0988600657516405,-0.04982924372916429,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T09:58:06.401301+00:00,2026-05-02T00:55:37.466715+00:00,GENIUSUSDT,1h,Accumulation,Bearish,Trending,High,win,Partial TP1,0.5,0.4169,2.58110249,0.5139,0.5404285714285715,0.48737142857142857,0.4608428571428571,0.8216,0.6838,0.85,0.8216,-0.923564294421333,-0.3591339390872208,-0.04982924372916429,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T11:43:01.476070+00:00,2026-05-02T12:13:43.048986+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Ranging,Medium,win,Target 2,1.5,0.6732,1.0242695,0.5021,0.49867142857142854,0.5055285714285714,0.5089571428571429,0.7049,0.2988,0.85,0.7049,0.0,-4.208727515588276,-0.021175804602106076,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T14:56:47.079780+00:00,2026-05-02T16:28:33.777438+00:00,GENIUSUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Stale Exit,-0.36,-0.17082,-0.5195305,0.5197,0.5272000000000001,0.5122,0.5046999999999999,0.7109,0.3245,0.85,0.7109,0.0,-4.301629415386754,-0.009645592608425919,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T16:59:06.565143+00:00,2026-05-02T22:10:34.013086+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,0.48015,2.1095855,0.5249,0.5175178571428571,0.5322821428571429,0.5396642857142858,0.6665,0.1701,0.85,0.6665,-0.6744907594761668,-0.5892492499325643,0.0059831750742274144,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T07:42:18.230650+00:00,2026-05-03T09:14:15.128489+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Stale Exit,-0.37529138,-0.17612424,-0.80588648,0.5708,0.5585428571428571,0.5830571428571428,0.5953142857142857,0.7743,0.3193,0.85,0.7743,-0.3194062531952253,-1.0338186210852,0.6683625948499028,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T10:25:36.283147+00:00,2026-05-03T13:29:25.592335+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.3357,0.91065904,0.5818,0.5712035714285714,0.5923964285714286,0.6029928571428572,0.8209,0.5214,1.0,0.8209,0.7293592616171232,-1.9664316274698814,-0.026692033392198673,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T17:44:49.427210+00:00,2026-05-03T19:11:39.975809+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,1.14105,2.23125,0.6,0.5910749999999999,0.608925,0.6178500000000001,0.8381,0.6107,1.0,0.8381,1.268804803256579,-0.24966723782742523,0.5616729463624239,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T19:57:39.276464+00:00,2026-05-03T21:29:40.246302+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Stale Exit,-0.13510253,-0.04871797,-0.18999367,0.6316,0.6227178571428572,0.6404821428571429,0.6493642857142857,0.7214,0.2106,1.0,0.7214,-0.5996596830467062,-0.3073143413086706,0.7335212045306292,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T08:26:50.478432+00:00,2026-05-04T10:29:02.365065+00:00,GENIUSUSDT,15m,Accumulation,Bearish,Balanced,High,win,Target 2,1.5,1.1769,2.85801974,0.5702,0.5810642857142858,0.5593357142857143,0.5484714285714285,0.6755,0.6346,0.85,0.6755,1.3109107570665388,-2.1276264526434074,-0.3774268100641283,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T10:59:34.894405+00:00,2026-05-04T11:55:39.133173+00:00,GENIUSUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.521,-1.46218487,0.5525,0.5605785714285715,0.5444214285714285,0.536342857142857,0.6126,0.371,0.85,0.6126,-0.7828603854380688,-0.42954195998642064,-0.3774268100641283,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T23:59:02.733698+00:00,2026-05-05T00:14:24.494358+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,Medium,win,Partial TP1,0.5,0.1646,0.51147114,0.5436,0.5380392857142857,0.5491607142857142,0.5547214285714285,0.6777,0.1792,1.0,0.6777,0.0,-1.5628319383710239,-0.045515985865700236,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T00:29:40.234761+00:00,2026-05-05T02:11:35.191712+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,Medium,loss,Invalidation,-1.0,-0.4263,-1.05710155,0.5534,0.54755,0.55925,0.5651,0.7507,0.2763,1.0,0.7507,0.0,-0.469505380919571,-0.045515985865700236,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T05:55:39.366126+00:00,2026-05-06T11:55:01.116463+00:00,GENIUSUSDT,1h,Accumulation,Bearish,Trending,High,win,Partial TP1,0.5,0.1908,1.50230971,0.5381,0.5542678571428572,0.5219321428571428,0.5057642857142857,0.71,0.2316,0.85,0.71,0.0,0.5039428556188837,-0.22388602729868465,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T14:28:06.414267+00:00,2026-05-06T15:13:55.773192+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,0.0,0.0,0.0,0.5778,0.5663571428571429,0.5892428571428571,0.6006857142857142,0.8454,0.6314,1.0,0.8454,3.03601052399916,-1.638789948449498,0.4801274963839222,Accumulation Watch
v2_full_setup_ready_entry,2026-05-07T00:55:14.281624+00:00,2026-05-07T02:59:08.922126+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.3873,-1.41945188,0.6031,0.5945392857142856,0.6116607142857143,0.6202214285714287,0.6841,0.2373,0.85,0.6841,-0.44150299803937015,0.03343912692354557,0.0033831077849841434,Accumulation Watch
v2_full_setup_ready_entry,2026-05-07T03:25:43.771783+00:00,2026-05-07T04:57:22.894622+00:00,GENIUSUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.01942421,-0.01697676,-0.03401939,0.5879,0.5981964285714285,0.5776035714285714,0.5673071428571429,0.8329,0.724,0.85,0.8329,1.4082903971836112,-0.12622683168582555,0.0033831077849841434,Accumulation Watch
v2_full_setup_ready_entry,2026-05-07T08:13:56.455522+00:00,2026-05-07T10:43:48.563604+00:00,GENIUSUSDT,15m,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.12755,0.97018429,0.6085,0.5966928571428572,0.6203071428571428,0.6321142857142856,0.6796,0.1051,0.85,0.6796,-0.2096810752438566,-1.93111679314592,0.3552953140392041,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T22:55:25.664242+00:00,2026-05-01T02:59:57.625339+00:00,GIGGLEUSDT,1h,Accumulation,Bearish,Balanced,Low,loss,Fail-Fast Exit,-0.27272727,-0.21368182,-0.3254149,30.73,31.096666666666664,30.363333333333337,29.996666666666673,0.7059,0.6335,1.0,0.7059,5.128988578542321,-0.21250201846604486,-0.05284732022125473,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T10:28:43.970881+00:00,2026-05-01T11:29:58.021173+00:00,GIGGLEUSDT,15m,Accumulation,Bearish,Ranging,Low,loss,Fail-Fast Exit,-0.49122807,-0.35889123,-0.30241935,29.76,29.943214285714287,29.576785714285716,29.39357142857143,0.6658,0.5806,0.85,0.6658,1.5086707730065863,-0.7780271119316893,-0.3152797648537723,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T19:44:24.142384+00:00,2026-05-01T22:58:17.471981+00:00,GIGGLEUSDT,15m,Accumulation,Bearish,Ranging,Low,win,Target 2,1.5,0.85035,0.83376883,30.07,30.237142857142857,29.902857142857144,29.735714285714288,0.6668,0.4169,1.0,0.6668,0.523238129077597,-0.692304992489277,0.17292630005513865,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T23:59:31.244982+00:00,2026-05-02T15:57:49.843339+00:00,GIGGLEUSDT,4h,Accumulation,Bearish,Trending,Low,loss,Invalidation,-1.0,-0.4654,-3.65111562,29.58,30.659999999999997,28.5,27.42,0.6385,0.3154,1.0,0.6385,-0.016184270805149024,-0.8198531921049583,-0.2127466508072084,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T19:57:41.745591+00:00,2026-05-03T07:57:41.935732+00:00,GIGGLEUSDT,4h,Continuation,Bullish,Trending,Low,loss,Invalidation,-1.0,-0.6075,-3.45149254,32.16,31.049999999999997,33.4032,34.379999999999995,0.8923,0.931,1.0,0.8923,0.15733242141922635,0.6593654254385146,0.22241623166817032,Continuation Pullback
v2_full_setup_ready_entry,2026-05-03T08:58:48.009081+00:00,2026-05-03T09:54:59.721134+00:00,GIGGLEUSDT,15m,Accumulation,Bullish,Balanced,Low,win,Partial TP1,0.5,0.3402,0.48610183,32.07,31.75821428571429,32.38178571428571,32.693571428571424,0.8026,0.5304,1.0,0.8026,1.1732669399388915,-0.5595524051563638,-0.016912164436104427,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T17:55:00.457786+00:00,2026-05-03T21:55:08.922718+00:00,GIGGLEUSDT,1h,Accumulation,Bullish,Balanced,Low,loss,Fail-Fast Exit,-0.04628099,-0.0222843,-0.09457755,31.72,31.071785714285713,32.36821428571429,33.01642857142857,0.7323,0.3315,0.85,0.7323,-0.21466258395727814,-0.6064044112406107,0.03986985714546689,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T08:57:20.024821+00:00,2026-05-04T09:58:28.854978+00:00,GIGGLEUSDT,1h,Accumulation,Bullish,Trending,Low,win,Target 2,1.5,1.2684,3.94837457,36.43,35.47107142857143,37.38892857142857,38.347857142857144,0.8933,0.6956,1.0,0.8933,0.5899187798332816,0.4574691848938995,0.8949395621587023,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T11:55:39.133173+00:00,2026-05-04T15:54:57.016289+00:00,GIGGLEUSDT,4h,Accumulation,Bullish,Trending,Low,win,Partial TP1,0.5,0.3785,2.62440128,37.58,35.6075,39.552499999999995,41.52499999999999,0.8235,0.607,1.0,0.8235,-0.647049103137681,-0.5268045604902685,0.3524242079141719,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T17:57:19.903585+00:00,2026-05-04T20:55:33.201428+00:00,GIGGLEUSDT,15m,Accumulation,Bullish,Balanced,Low,win,Partial TP1,0.5,0.2002,1.07589984,38.34,37.515,39.165000000000006,39.99000000000001,0.6692,0.2504,0.85,0.6692,-1.333495121466588,-0.07716034285905571,-0.09541540886591139,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T21:41:28.432171+00:00,2026-05-04T22:42:35.992399+00:00,GIGGLEUSDT,15m,Accumulation,Bullish,Balanced,Low,win,Partial TP1,0.5,0.1764,1.08100712,39.15,38.30357142857143,39.99642857142857,40.842857142857135,0.6386,0.2028,0.85,0.6386,-1.1445302144916936,0.013617517240080338,0.7109989751252762,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T23:59:02.733698+00:00,2026-05-05T04:59:38.860144+00:00,GIGGLEUSDT,1h,Accumulation,Bullish,Trending,Low,loss,Fail-Fast Exit,-0.26088166,-0.12472752,-1.73890475,38.53,35.96178571428572,41.098214285714285,43.66642857142857,0.7585,0.3281,0.85,0.7585,-0.9217664200105209,-0.3991043265091342,-0.38598192012418375,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T06:11:01.670322+00:00,2026-05-05T09:14:20.490274+00:00,GIGGLEUSDT,15m,Accumulation,Bearish,Balanced,Low,win,Target 2,1.5,0.6162,2.18201044,37.49,38.035357142857144,36.94464285714286,36.39928571428572,0.7018,0.2608,0.85,0.7018,-0.3461727148874008,-0.3027716005350555,0.42212554545919634,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T03:40:28.330266+00:00,2026-05-06T08:10:31.908864+00:00,GIGGLEUSDT,15m,Accumulation,Bearish,Balanced,Low,win,Partial TP1,0.5,0.27265,0.83339832,36.64,37.25071428571429,36.02928571428571,35.418571428571425,0.71,0.3953,0.85,0.71,0.7158146861622291,-0.3823690897101751,-0.05514434202931211,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T19:13:41.712707+00:00,2026-05-06T19:44:13.330421+00:00,GIGGLEUSDT,15m,Accumulation,Bearish,Balanced,Low,loss,Invalidation,-1.0,-0.4549,-1.14127204,36.05,36.46142857142857,35.638571428571424,35.22714285714285,0.6411,0.3049,0.85,0.6411,-0.3497958364869941,-1.5171624711659788,-0.73810238155268,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T20:25:07.203065+00:00,2026-05-06T21:26:09.590813+00:00,GIGGLEUSDT,15m,Accumulation,Bullish,Balanced,Low,loss,Invalidation,-1.0,-0.5697,-1.20764652,37.44,36.98785714285714,37.89214285714286,38.34428571428572,0.7565,0.4197,1.0,0.7565,1.193404370982777,-1.0973421589130823,0.3807594496483331,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T19:26:24.784428+00:00,2026-04-30T19:57:01.861700+00:00,GOOGLUSDT,15m,Accumulation,Bearish,Ranging,Low,loss,Invalidation,-1.0,-0.3357,-0.56860705,381.76,383.93071428571426,379.5892857142857,377.41857142857145,0.64,0.1857,0.85,0.64,-1.4745218852296638,0.1887426690080382,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T11:55:28.170328+00:00,2026-05-01T13:57:49.945647+00:00,GOOGLUSDT,1h,Accumulation,Bearish,Ranging,Low,win,Partial TP1,0.5,0.20095,0.27770113,383.12,385.24785714285713,380.9921428571429,378.86428571428576,0.6921,0.2519,0.85,0.6921,-0.6744907594736028,-1.1163701553630896,-0.16992381812124427,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T13:40:17.123021+00:00,2026-04-30T14:10:48.846925+00:00,GWEIUSDT,15m,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.2049,0.7786964,0.10402,0.1024,0.10564,0.10726,0.7659,0.2598,1.0,0.7659,0.0,0.0,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T15:57:45.120804+00:00,2026-04-30T16:13:03.877153+00:00,GWEIUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.6868,-2.04955315,0.11621,0.11382821428571428,0.1185917857142857,0.12097357142857142,0.7981,0.5368,1.0,0.7981,2.604248182070313,-0.20506578370241324,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T16:28:19.018560+00:00,2026-04-30T17:14:08.124765+00:00,GWEIUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.4844,-2.50406856,0.11236,0.10954642857142857,0.11517357142857143,0.11798714285714286,0.7206,0.3344,0.85,0.7206,0.30993147173505037,-2.097317966731537,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T23:10:45.329225+00:00,2026-05-01T00:11:54.238922+00:00,GWEIUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.62737457,-0.27704861,-1.29310345,0.10672,0.10891964285714285,0.10452035714285714,0.10232071428571428,0.6029,0.2916,0.85,0.6029,-0.9163653664136354,-1.2671831818668793,-0.7320125152817252,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T00:57:47.643734+00:00,2026-05-01T13:57:49.945647+00:00,GWEIUSDT,1h,Accumulation,Bullish,Trending,High,loss,Stale Exit,-0.59016631,-0.22266975,-3.41306348,0.1087,0.10241363636363637,0.11498636363636364,0.12127272727272727,0.6336,0.2273,0.85,0.6336,0.022438175444449374,1.4001599815987484,-0.13592513142966522,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T15:54:58.251634+00:00,2026-05-02T07:58:39.978315+00:00,GWEIUSDT,4h,Accumulation,Bearish,Trending,High,loss,Fail-Fast Exit,-0.19704433,-0.0857931,-1.49525544,0.10433,0.11224700000000001,0.096413,0.08849599999999999,0.6165,0.2854,0.85,0.6165,0.0,0.2115994863627041,-0.3969420111376044,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T03:57:37.253056+00:00,2026-05-07T02:48:39.698651+00:00,GWEIUSDT,4h,Accumulation,Bullish,Trending,High,win,Target 2,1.5,0.4629,9.02508768,0.10916,0.10259214285714285,0.11572785714285713,0.12229571428571427,0.6211,0.1586,0.85,0.6211,0.0,2.458179324792974,0.08890523706703762,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T08:26:26.768483+00:00,2026-05-01T09:27:32.635505+00:00,HBARUSDT,15m,Accumulation,Bullish,Ranging,High,loss,Invalidation,-1.0,-0.6155,-0.22143993,0.08806,0.087865,0.088255,0.08845,0.7453,0.4655,0.85,0.7453,0.8602696878139507,-2.8915597404066253,-0.09501170913387959,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T09:58:06.401301+00:00,2026-05-01T12:56:36.487155+00:00,HBARUSDT,1h,Accumulation,Bearish,Ranging,High,loss,Invalidation,-1.0,-0.4407,-0.56468172,0.08766,0.088155,0.087165,0.08667000000000001,0.6032,0.2907,0.85,0.6032,0.47951249613902996,-0.605270831959445,-0.09501170913387959,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T19:56:33.485172+00:00,2026-05-07T03:59:59.999000+00:00,HBARUSDT,4h,Continuation,Bullish,Balanced,High,win,Partial TP1,0.495,0.6242445,0.82758253,0.09036,0.08884928571428571,0.09185560714285713,0.09338142857142856,0.8699,0.9334,0.85,0.8699,3.024446715887329,0.03473095718138205,0.47206619407622513,Continuation Pullback
v2_full_setup_ready_entry,2026-04-30T16:58:50.074245+00:00,2026-04-30T19:26:24.784428+00:00,HIGHUSDT,15m,Accumulation,Bullish,Ranging,High,win,Target 2,1.5,0.93165,1.09663866,0.2125,0.21094642857142856,0.21405357142857143,0.21560714285714286,0.7237,0.4711,0.85,0.7237,1.6078281869138356,0.19931416491179482,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T20:27:40.438630+00:00,2026-04-30T20:58:13.900254+00:00,HIGHUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.7259,-0.91709947,0.2173,0.21530714285714286,0.21929285714285712,0.22128571428571425,0.7672,0.5759,0.85,0.7672,3.098886267254608,-0.5872435450475636,0.19712756226149022,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T21:44:03.812024+00:00,2026-05-01T01:28:21.253891+00:00,HIGHUSDT,15m,Accumulation,Bearish,Balanced,High,win,Partial TP1,0.5,0.3669,0.45939885,0.2134,0.2153607142857143,0.21143928571428572,0.20947857142857143,0.6663,0.5838,0.85,0.6663,1.3478595390860084,-2.6250037735175478,0.19712756226149022,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T08:56:59.606753+00:00,2026-05-01T09:12:19.311521+00:00,HIGHUSDT,15m,Accumulation,Bullish,Ranging,High,win,Target 2,1.5,0.9219,1.00214451,0.2165,0.21505357142857143,0.21794642857142857,0.21939285714285714,0.7735,0.4646,1.0,0.7735,6.941420025455197,0.19284748728812257,-0.32102197579778724,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T13:27:16.627067+00:00,2026-05-01T14:28:20.193282+00:00,HIGHUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.6846,-1.12781955,0.2166,0.21904285714285712,0.21415714285714285,0.21171428571428572,0.6555,0.5346,0.85,0.6555,1.1711443452835957,-0.03253113273334393,0.26089746139159853,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T18:28:00.240493+00:00,2026-05-01T19:29:08.993178+00:00,HIGHUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.99492386,-0.64192487,-0.96507353,0.2176,0.21971071428571426,0.21548928571428572,0.21337857142857145,0.6214,0.4952,0.85,0.6214,5.311163760285407,-3.0153622298731997,-0.22175657161789566,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T04:55:11.604569+00:00,2026-05-02T08:59:57.270569+00:00,HIGHUSDT,1h,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.894081,-0.57632461,-1.91409897,0.2142,0.21878571428571428,0.20961428571428573,0.20502857142857145,0.6263,0.4946,0.85,0.6263,0.4465420513487726,0.1834932819577734,-0.39947808282352,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T18:41:20.854512+00:00,2026-05-02T20:13:12.186890+00:00,HIGHUSDT,15m,Accumulation,Bullish,Ranging,High,win,Partial TP1,0.5,0.2046,0.2978972,0.214,0.212725,0.215275,0.21655,0.6795,0.2592,0.85,0.6795,-0.6744907594764347,-0.34672691970430863,-0.2751271477285944,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T23:11:55.546112+00:00,2026-05-03T00:13:13.947381+00:00,HIGHUSDT,15m,Accumulation,Bullish,Ranging,High,loss,Invalidation,-1.0,-0.4142,-0.49481621,0.2122,0.21115,0.21325,0.2143,0.6941,0.2642,0.85,0.6941,-0.658026386421821,-0.9329073063931812,0.22150719554008103,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T03:57:37.253056+00:00,2026-05-04T03:57:47.880245+00:00,HIGHUSDT,4h,Accumulation,Bearish,Trending,High,loss,Stale Exit,-0.56852792,-0.23531371,-2.30991338,0.2078,0.21624285714285715,0.19935714285714287,0.19091428571428573,0.6263,0.2639,1.0,0.6263,-0.6763274688807079,1.0162909312878676,-0.3862948507383799,Accumulation Watch
v2_full_setup_ready_entry,2026-05-07T05:27:53.027098+00:00,2026-05-07T06:28:58.811925+00:00,HIVEUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.03819918,-0.01949686,-0.04589963,0.06536,0.06614535714285714,0.06457464285714286,0.06378928571428572,0.64,0.3604,1.0,0.64,-0.674490759475307,0.3061158841811159,-0.40513067530165214,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T03:59:59.999000+00:00,2026-05-04T15:59:59.999000+00:00,HMSTRUSDT,4h,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.28715,1.26525485,0.0001592,0.00015517142857142857,0.00016322857142857142,0.00016725714285714284,0.7966,0.4243,1.0,0.7966,,,0.11882902253878624,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T23:59:59.999000+00:00,2026-05-05T00:59:59.999000+00:00,HMSTRUSDT,1h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.33525,1.61859371,0.0001731,0.0001674964285714286,0.00017870357142857143,0.00018430714285714285,0.7498,0.5205,0.85,0.7498,,,0.8583890917927388,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T22:59:59.999000+00:00,2026-05-06T01:59:59.999000+00:00,HMSTRUSDT,1h,Accumulation,Bullish,Trending,High,win,Target 2,1.5,0.71955,7.44661267,0.0001746,0.00016593214285714285,0.00018326785714285713,0.00019193571428571427,0.6729,0.3297,0.85,0.6729,,,-0.5104046878894697,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T09:29:59.999000+00:00,2026-05-06T09:59:59.999000+00:00,HMSTRUSDT,15m,Accumulation,Bullish,Trending,High,loss,Invalidation,-1.0,-0.6584,-3.85114108,0.0001928,0.000185375,0.000200225,0.00020765,0.7526,0.5084,0.85,0.7526,4.818880944919392,-1.0590269566381267,-0.22131077499219187,Accumulation Watch
