symbol,timeframe,timestamp,body_change,rolling_change,volume_z,effort_result_state,absorption_candidate,climax_candidate,efficient_move_candidate,oi_build_type,oi_semantic_state,taker_price_divergence,crowding_status,liquidation_context,setup_type,market_state,bias,action_status
XRPUSDT,1h,2026-04-29T08:30:00+00:00,7.192174913693108e-05,7.192174913693108e-05,-0.7262084089644523,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,4h,2026-04-29T08:30:00+00:00,0.0018733338136754506,0.0018733338136754506,-0.1286376266807341,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,24h,2026-04-29T08:30:00+00:00,-0.014286734766769069,-0.015060670949321998,1.0684727161800374,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,15m,2026-04-29T08:45:00+00:00,-0.0012216154067260958,-0.0012216154067260958,-0.7283264602171015,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,1h,2026-04-29T08:45:00+00:00,7.192174913693108e-05,7.192174913693108e-05,-0.7262084089644523,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,4h,2026-04-29T08:45:00+00:00,0.0018733338136754506,0.0018733338136754506,-0.1286376266807341,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,24h,2026-04-29T08:45:00+00:00,-0.014286734766769069,-0.015060670949321998,1.0684727161800374,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,15m,2026-04-29T09:00:00+00:00,0.0005036333549177243,0.0005036333549177243,-1.1741082674274554,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,1h,2026-04-29T09:00:00+00:00,7.191657677093778e-05,7.191657677093778e-05,0.35768439552439946,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,4h,2026-04-29T09:00:00+00:00,0.0018733338136754506,0.0018733338136754506,-0.1286376266807341,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,24h,2026-04-29T09:00:00+00:00,-0.014286734766769069,-0.015060670949321998,1.0684727161800374,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,15m,2026-04-29T09:15:00+00:00,-0.00014382281029769737,-0.00014382281029769737,-0.8276283476356074,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,1h,2026-04-29T09:15:00+00:00,7.191657677093778e-05,7.191657677093778e-05,0.35768439552439946,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,4h,2026-04-29T09:15:00+00:00,0.0018733338136754506,0.0018733338136754506,-0.1286376266807341,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,24h,2026-04-29T09:15:00+00:00,-0.014286734766769069,-0.015060670949321998,1.0684727161800374,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,15m,2026-04-29T09:30:00+00:00,0.0031645569620252873,0.0031645569620252873,2.187710374478748,Efficient,False,False,True,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Neutral,Building
XRPUSDT,1h,2026-04-29T09:30:00+00:00,7.191657677093778e-05,7.191657677093778e-05,0.35768439552439946,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,4h,2026-04-29T09:30:00+00:00,0.0018733338136754506,0.0018733338136754506,-0.1286376266807341,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,24h,2026-04-29T09:30:00+00:00,-0.014286734766769069,-0.015060670949321998,1.0684727161800374,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,15m,2026-04-29T09:45:00+00:00,-7.169486664754013e-05,-7.169486664754013e-05,3.4272930102283783,Absorption,True,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Absorption,Neutral,Building
XRPUSDT,1h,2026-04-29T09:45:00+00:00,7.191657677093778e-05,7.191657677093778e-05,0.35768439552439946,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,4h,2026-04-29T09:45:00+00:00,0.0018733338136754506,0.0018733338136754506,-0.1286376266807341,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,24h,2026-04-29T09:45:00+00:00,-0.014286734766769069,-0.015060670949321998,1.0684727161800374,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,15m,2026-04-29T10:00:00+00:00,0.005377500537749939,0.005377500537749939,18.78053368984604,Efficient,False,False,True,unknown,unreliable,False,neutral,liquidation_noise,Continuation,Long Build-up,Neutral,Ready
XRPUSDT,1h,2026-04-29T10:00:00+00:00,0.008341722997267246,0.008341722997267246,15.496899211314629,Efficient,False,False,True,unknown,unreliable,False,neutral,liquidation_noise,Accumulation,Long Build-up,Neutral,Ready
XRPUSDT,4h,2026-04-29T10:00:00+00:00,0.0018733338136754506,0.0018733338136754506,-0.1286376266807341,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Neutral,Building
XRPUSDT,24h,2026-04-29T10:00:00+00:00,-0.014286734766769069,-0.015060670949321998,1.0684727161800374,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,15m,2026-04-29T10:15:00+00:00,0.0007131650263871858,0.0007131650263871858,-0.7880008788193475,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,1h,2026-04-29T10:15:00+00:00,0.0007131650263871858,0.0007131650263871858,-2.3340500228775127,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Pre-Squeeze,Neutral,Ready
XRPUSDT,4h,2026-04-29T10:15:00+00:00,0.009133405249910057,0.009133405249910057,-1.082728396266001,,False,False,False,,,False,,,Accumulation,Long Build-up,Bullish,Ready
XRPUSDT,24h,2026-04-29T10:15:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-29T11:00:00+00:00,0.0007131650263871858,0.0007131650263871858,-0.7880008788193475,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,1h,2026-04-29T11:00:00+00:00,0.0007131650263871858,0.0007131650263871858,-2.3340500228775127,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Pre-Squeeze,Neutral,Ready
XRPUSDT,4h,2026-04-29T11:00:00+00:00,0.009133405249910057,0.009133405249910057,-1.082728396266001,,False,False,False,,,False,,,Accumulation,Long Build-up,Bullish,Ready
XRPUSDT,24h,2026-04-29T11:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-29T12:00:00+00:00,0.0007131650263871858,0.0007131650263871858,-0.7880008788193475,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,1h,2026-04-29T12:00:00+00:00,0.0007131650263871858,0.0007131650263871858,-2.3340500228775127,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Pre-Squeeze,Neutral,Ready
XRPUSDT,4h,2026-04-29T12:00:00+00:00,0.009133405249910057,0.009133405249910057,-1.082728396266001,,False,False,False,,,False,,,Accumulation,Long Build-up,Bullish,Ready
XRPUSDT,24h,2026-04-29T12:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T00:00:00+00:00,0.0007131650263871858,0.0007131650263871858,-0.7880008788193475,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,1h,2026-04-30T00:00:00+00:00,0.0007131650263871858,0.0007131650263871858,-2.3340500228775127,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Pre-Squeeze,Neutral,Ready
XRPUSDT,4h,2026-04-30T00:00:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T00:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T01:00:00+00:00,0.0007131650263871858,0.0007131650263871858,-0.7880008788193475,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,1h,2026-04-30T01:00:00+00:00,0.009937888198757804,-0.01503705815279354,10.634999019964472,Efficient,False,False,True,unknown,unreliable,False,crowded_short,liquidation_noise,None,Expansion,Neutral,Ready
XRPUSDT,4h,2026-04-30T01:00:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T01:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T02:00:00+00:00,-0.00036250271877035086,-0.01738882554161914,1.6282691410579857,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,1h,2026-04-30T02:00:00+00:00,-0.0023154848046308754,-0.002387670935532943,4.744265616236827,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,4h,2026-04-30T02:00:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T02:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T02:15:00+00:00,0.0012329561937917282,0.0012329561937917282,404.536004074692,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,1h,2026-04-30T02:15:00+00:00,-0.0023154848046308754,-0.002387670935532943,4.744265616236827,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,4h,2026-04-30T02:15:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T02:15:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T02:30:00+00:00,-0.0018122508155128283,-0.0025353132922854463,0.9220089570080334,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,None,Short Build-up,Neutral,Ready
XRPUSDT,1h,2026-04-30T02:30:00+00:00,-0.0023154848046308754,-0.002387670935532943,4.744265616236827,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,4h,2026-04-30T02:30:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T02:30:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T02:45:00+00:00,-0.005954974582425552,-0.005954974582425552,4.9413595394520495,,False,False,False,,,False,,,Accumulation,Short Build-up,Bearish,Building
XRPUSDT,1h,2026-04-30T02:45:00+00:00,-0.0023154848046308754,-0.002387670935532943,4.744265616236827,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,None,Trap,Neutral,Ready
XRPUSDT,4h,2026-04-30T02:45:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T02:45:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T03:00:00+00:00,0.0016801811673606316,0.0017533606078316464,-0.7161511628845008,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,None,Trap,Bearish,Building
XRPUSDT,1h,2026-04-30T03:00:00+00:00,-0.004714244270380004,-0.004714244270380004,7.002624013481724,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,Continuation,Short Build-up,Bearish,Ready
XRPUSDT,4h,2026-04-30T03:00:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T03:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T03:15:00+00:00,-7.292882147023701e-05,-7.292882147023701e-05,331.7846570703132,Absorption,True,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Trap,Bearish,Building
XRPUSDT,1h,2026-04-30T03:15:00+00:00,-0.004714244270380004,-0.004714244270380004,7.002624013481724,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,Continuation,Short Build-up,Bearish,Ready
XRPUSDT,4h,2026-04-30T03:15:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T03:15:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T03:30:00+00:00,0.0006564072642404805,0.0006564072642404805,-0.7302173275658366,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Bearish,Building
XRPUSDT,1h,2026-04-30T03:30:00+00:00,-0.004714244270380004,-0.004714244270380004,7.002624013481724,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,Continuation,Short Build-up,Bearish,Ready
XRPUSDT,4h,2026-04-30T03:30:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T03:30:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T03:45:00+00:00,0.0015306122448979524,0.0015306122448979524,-0.618043770846654,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Long Build-up,Bearish,Building
XRPUSDT,1h,2026-04-30T03:45:00+00:00,-0.004714244270380004,-0.004714244270380004,7.002624013481724,Normal,False,False,False,unknown,unreliable,False,crowded_short,liquidation_noise,Continuation,Short Build-up,Bearish,Ready
XRPUSDT,4h,2026-04-30T03:45:00+00:00,0.011680343017668394,-0.024729190421892783,1.0794713913349865,Efficient,False,False,True,unknown,unreliable,True,crowded_short,liquidation_noise,None,Pre-Squeeze,Bullish,Ready
XRPUSDT,24h,2026-04-30T03:45:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T04:00:00+00:00,-0.0006549741649080292,-0.0006549741649080292,-0.6594164901481281,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Bearish,Building
XRPUSDT,1h,2026-04-30T04:00:00+00:00,0.0007287567409997739,0.000655833272607958,185.60735640801903,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,4h,2026-04-30T04:00:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T04:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T04:15:00+00:00,-0.0036411302068161183,-0.0036411302068161183,0.09493393538262773,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Short Build-up,Bearish,Building
XRPUSDT,1h,2026-04-30T04:15:00+00:00,0.0007287567409997739,0.000655833272607958,185.60735640801903,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,4h,2026-04-30T04:15:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T04:15:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T04:30:00+00:00,-0.0010232422160503347,-0.0010232422160503347,0.37251917292356895,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Pre-Squeeze,Bearish,Building
XRPUSDT,1h,2026-04-30T04:30:00+00:00,0.0007287567409997739,0.000655833272607958,185.60735640801903,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,4h,2026-04-30T04:30:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T04:30:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T04:45:00+00:00,-0.0042434884401522,-0.0042434884401522,-0.4041095985821483,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Short Build-up,Bearish,Building
XRPUSDT,1h,2026-04-30T04:45:00+00:00,0.0007287567409997739,0.000655833272607958,185.60735640801903,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,4h,2026-04-30T04:45:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T04:45:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T05:00:00+00:00,0.00036737692872883536,0.00036737692872883536,0.3014360675812773,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Pre-Squeeze,Bearish,Building
XRPUSDT,1h,2026-04-30T05:00:00+00:00,-0.00852024468394993,-0.00852024468394993,0.15115489576351557,,False,False,False,,,False,,,Accumulation,Short Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T05:00:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T05:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T05:15:00+00:00,0.0019096584649285037,0.0019096584649285037,-0.1740642132336208,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Long Build-up,Bearish,Building
XRPUSDT,1h,2026-04-30T05:15:00+00:00,-0.00852024468394993,-0.00852024468394993,0.15115489576351557,,False,False,False,,,False,,,Accumulation,Short Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T05:15:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T05:15:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T05:30:00+00:00,-0.002859027930503639,-0.002859027930503639,-0.07561052945169404,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,Continuation,Short Build-up,Bearish,Ready
XRPUSDT,1h,2026-04-30T05:30:00+00:00,-0.00852024468394993,-0.00852024468394993,0.15115489576351557,,False,False,False,,,False,,,Accumulation,Short Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T05:30:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T05:30:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T05:45:00+00:00,0.004705190413174505,0.004705190413174505,0.35313282141284763,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Pre-Squeeze,Bearish,Ready
XRPUSDT,1h,2026-04-30T05:45:00+00:00,-0.00852024468394993,-0.00852024468394993,0.15115489576351557,,False,False,False,,,False,,,Accumulation,Short Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T05:45:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T05:45:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T06:00:00+00:00,-0.0010244402165959811,-0.0010244402165959811,-0.7905108836884309,Normal,False,False,False,unknown,unreliable,True,neutral,liquidation_noise,None,Pre-Squeeze,Bearish,Ready
XRPUSDT,1h,2026-04-30T06:00:00+00:00,0.0027175908923981174,0.0027175908923981174,0.0234298787669996,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Long Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T06:00:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T06:00:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T06:15:00+00:00,-0.0024172282449456918,-0.0024172282449456918,2.3778357067855116,Efficient,False,False,True,unknown,unreliable,True,neutral,liquidation_noise,None,Short Build-up,Bearish,Ready
XRPUSDT,1h,2026-04-30T06:15:00+00:00,0.0027175908923981174,0.0027175908923981174,0.0234298787669996,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Long Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T06:15:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T06:15:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T06:30:00+00:00,0.0010279756222922724,0.0010279756222922724,-0.609395847139067,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Pre-Squeeze,Bearish,Ready
XRPUSDT,1h,2026-04-30T06:30:00+00:00,0.0027175908923981174,0.0027175908923981174,0.0234298787669996,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Long Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T06:30:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T06:30:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T06:45:00+00:00,0.0037409227609477773,0.0037409227609477773,4.054415840566423,Efficient,False,False,True,unknown,unreliable,False,neutral,liquidation_noise,None,Trap,Bearish,Ready
XRPUSDT,1h,2026-04-30T06:45:00+00:00,0.0027175908923981174,0.0027175908923981174,0.0234298787669996,Normal,False,False,False,unknown,unreliable,False,crowded_long,liquidation_noise,None,Long Build-up,Neutral,Building
XRPUSDT,4h,2026-04-30T06:45:00+00:00,0.0034344172451588792,0.0034344172451588792,17.715886217245266,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Bullish,Ready
XRPUSDT,24h,2026-04-30T06:45:00+00:00,0.016885281542140806,0.016885281542140806,-1.0936681694309325,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Long Build-up,Bearish,Ready
XRPUSDT,15m,2026-04-30T07:00:00+00:00,-0.00029231218941826653,-0.00029231218941826653,-0.7246408453534615,Normal,False,False,False,unknown,unreliable,False,neutral,liquidation_noise,None,Pre-Squeeze,Bearish,Ready
XRPUSDT,1h,2026-04-30T07:00:00+00:00,0.002050981541166229,0.002050981541166229,3.382947961485164,Normal,False,False,False,unknown,unreliable,True,crowded_long,liquidation_noise,None,Trap,Neutral,Building
