symbol,timestamp,foundation,scenario,oi_align,oi_build,mode_a_allowed,mode_a_reasons,mode_c_unlocked,mode_c_risks
SOLUSDT,2026-04-29T10:03:12.497331+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOLUSDT,2026-04-30T05:26:48.957917+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
SOLUSDT,2026-05-06T13:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|semantic_absorption_block|mixed_context|oi_delta_unreliable,False,
SOLUSDT,2026-05-06T14:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|semantic_absorption_block|mixed_context|oi_delta_unreliable,False,
SOLUSDT,2026-05-07T01:03:49.768627+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
SOLVUSDT,2026-04-14T00:27:17.238527+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-14T01:28:26.429669+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-14T01:43:43.603571+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-14T03:41:08.031786+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T05:44:59.999000+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T05:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T09:29:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_absorption_block|late_expansion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T10:14:59.999000+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T10:44:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_absorption_block|late_expansion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T10:59:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|late_expansion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T11:14:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|late_expansion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T12:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T17:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T20:14:59.999000+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
SOLVUSDT,2026-04-29T22:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOLVUSDT,2026-04-29T22:59:59.999000+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,
SOLVUSDT,2026-04-30T05:11:34.032495+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOLVUSDT,2026-04-30T05:26:48.957917+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOONUSDT,2026-04-28T00:11:20.493947+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOONUSDT,2026-04-28T00:26:35.703839+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOONUSDT,2026-04-28T01:43:01.512745+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOONUSDT,2026-04-28T02:59:18.809968+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOONUSDT,2026-04-28T04:41:16.652168+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOONUSDT,2026-04-28T07:44:35.603363+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOONUSDT,2026-04-28T10:12:26.395766+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOONUSDT,2026-04-29T03:10:20.070658+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SOONUSDT,2026-04-29T08:29:27.058746+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
SOONUSDT,2026-05-06T14:43:19.356448+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SOONUSDT,2026-05-06T15:12:22.124036+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-27T06:55:42.907891+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-27T07:11:00.111926+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-27T08:27:19.739137+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-27T10:59:58.741933+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-27T22:59:56.044273+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-27T23:55:57.978453+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-28T01:43:01.512745+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SPKUSDT,2026-04-28T04:41:16.652168+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SPKUSDT,2026-04-28T04:56:32.287258+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SPKUSDT,2026-04-28T05:57:36.225248+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SPKUSDT,2026-04-28T07:44:35.603363+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
SPKUSDT,2026-04-28T16:13:30.342949+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SPKUSDT,2026-04-29T00:58:01.772927+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
SPKUSDT,2026-04-29T03:40:53.590562+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SPKUSDT,2026-04-29T07:42:42.531622+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SPKUSDT,2026-04-29T08:55:32.804864+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,
STABLEUSDT,2026-04-24T01:29:59.999000+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STABLEUSDT,2026-04-24T01:59:59.999000+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
STABLEUSDT,2026-04-24T02:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-24T04:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-24T10:11:15.249891+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-24T10:41:46.352462+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STABLEUSDT,2026-04-24T14:12:08.429648+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-24T17:25:24.962791+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-24T23:42:00.682768+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STABLEUSDT,2026-04-25T01:13:34.518096+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-25T15:28:51.699736+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-25T15:44:06.403992+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-25T16:55:29.264143+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-25T20:29:23.512825+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-25T20:44:38.368504+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-26T00:43:58.491073+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STABLEUSDT,2026-04-26T04:27:58.843939+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STOUSDT,2026-04-25T00:43:02.902764+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STOUSDT,2026-04-25T03:10:41.320768+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-25T05:43:20.780635+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STOUSDT,2026-04-25T06:29:07.772341+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
STOUSDT,2026-04-25T07:40:22.765510+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-25T08:26:11.711354+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-25T20:44:38.368504+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-26T02:56:20.431528+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-26T16:59:31.428879+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-27T01:55:33.873326+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-27T02:26:05.577379+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-27T03:57:34.172163+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
STOUSDT,2026-04-27T04:58:39.847155+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STOUSDT,2026-04-27T07:41:33.207156+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-27T13:12:26.391460+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STOUSDT,2026-04-27T21:12:59.110038+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-27T22:59:56.044273+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STOUSDT,2026-04-27T23:10:07.050241+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-28T00:41:51.261368+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
STOUSDT,2026-04-28T01:58:15.746262+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-28T04:10:43.361492+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STOUSDT,2026-04-28T04:25:57.758744+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STOUSDT,2026-04-28T04:56:32.287258+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-28T05:11:47.838390+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STOUSDT,2026-04-28T09:11:16.333935+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STRKUSDT,2026-04-24T06:42:35.866404+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
STRKUSDT,2026-04-24T14:27:22.947351+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STRKUSDT,2026-04-24T16:14:14.245208+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STRKUSDT,2026-04-24T22:25:40.243659+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STRKUSDT,2026-04-24T22:40:56.320138+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STRKUSDT,2026-04-24T23:57:14.414203+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STRKUSDT,2026-04-25T15:13:36.599679+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
STRKUSDT,2026-04-25T16:40:08.595719+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STRKUSDT,2026-04-25T18:42:30.957253+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STRKUSDT,2026-04-26T05:29:08.683048+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
STRKUSDT,2026-05-07T06:58:16.349526+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
STXUSDT,2026-05-07T01:44:57.850033+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SUIUSDT,2026-04-28T07:44:35.603363+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
SUIUSDT,2026-04-30T08:14:52.263652+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
SUIUSDT,2026-05-06T14:14:59.999000+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
TACUSDT,2026-04-29T00:27:29.677948+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T00:42:47.004500+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TACUSDT,2026-04-29T00:58:01.772927+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T03:25:35.717205+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T03:56:09.151296+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T04:26:45.047015+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TACUSDT,2026-04-29T05:12:40.962953+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T05:28:00.286910+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T08:29:27.058746+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TACUSDT,2026-04-29T09:11:06.175363+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T09:57:52.457415+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-29T10:03:12.497331+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TACUSDT,2026-04-30T05:42:03.779907+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-30T06:27:53.534196+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-30T07:59:33.540758+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-30T08:14:52.263652+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TACUSDT,2026-04-30T08:59:28.634564+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TAGUSDT,2026-05-06T14:43:19.356448+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T00:41:51.261368+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T02:44:04.315889+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T02:59:18.809968+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T03:14:40.603054+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T04:41:16.652168+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T06:43:28.215963+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T07:44:35.603363+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T08:40:37.066719+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T13:29:32.842533+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T15:27:11.286613+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T16:13:30.342949+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TAOUSDT,2026-04-28T19:11:40.551423+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TAOUSDT,2026-04-29T02:44:50.788696+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-29T02:55:03.697610+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-29T03:10:20.070658+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-29T03:25:35.717205+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-29T04:42:02.073397+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TAOUSDT,2026-04-29T06:40:33.906090+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TAOUSDT,2026-04-30T03:14:32.608658+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TAOUSDT,2026-04-30T03:39:58.769449+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
TIAUSDT,2026-04-23T02:14:46.041758+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TIAUSDT,2026-04-23T05:09:56.430110+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TIAUSDT,2026-04-23T12:29:31.692084+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TIAUSDT,2026-04-30T07:29:02.930721+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
TONUSDT,2026-04-27T08:12:05.785059+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TONUSDT,2026-04-27T23:55:57.978453+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TONUSDT,2026-04-29T07:11:43.561454+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
TONUSDT,2026-05-06T12:44:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TONUSDT,2026-05-06T13:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|semantic_absorption_block|mixed_context|oi_delta_unreliable,False,
TONUSDT,2026-05-07T01:44:57.850033+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TONUSDT,2026-05-07T06:29:02.075703+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TONUSDT,2026-05-07T06:42:05.516011+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TONUSDT,2026-05-07T06:58:16.349526+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
TRADOORUSDT,2026-04-27T05:59:44.067879+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
