timestamp,symbol,foundation,strategy,setup_type,timeframe,bias,status,all_reasons,patch_specific_reasons
2026-05-06T14:58:26.654298+00:00,VVVUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,VVVUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bullish,ALLOWED,,
2026-05-06T14:43:19.356448+00:00,CFGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,CFGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T07:17:07.122725+00:00,CFGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T15:27:58.864039+00:00,CFGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T15:44:35.278112+00:00,CFGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:56:21.158705+00:00,CFGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,CFGUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bullish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,XPLUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T07:12:59.413770+00:00,XPLUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-06T14:43:19.356448+00:00,XPLUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:56:21.158705+00:00,XPLUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T14:58:26.654298+00:00,XPLUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,POLUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,RENDERUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,RENDERUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bullish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,ASTERUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,ZENUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,ZENUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bearish,ALLOWED,,
2026-05-07T07:17:07.122725+00:00,ZENUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bearish,ALLOWED,,
2026-05-05T13:59:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T18:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-05T21:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T22:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T22:44:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-05T23:14:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T01:59:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T02:14:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T03:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-06T03:59:59.999000+00:00,FHEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T14:14:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T15:14:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T15:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T15:44:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T16:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T16:44:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T17:14:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T17:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T17:59:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T18:59:59.999000+00:00,FHEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T14:44:59.999000+00:00,FHEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T00:14:59.999000+00:00,FHEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T02:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T12:14:59.999000+00:00,FHEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-06T12:29:59.999000+00:00,FHEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-06T14:59:59.999000+00:00,FHEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,FHEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,FHEUSDT,v1_reconstructed,Continuation|1h,Continuation,1h,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,FHEUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T14:29:56.772287+00:00,LTCUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,LTCUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T09:44:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T09:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T12:29:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T12:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T14:29:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T14:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T15:44:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T18:29:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T20:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T23:44:59.999000+00:00,DOGSUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T10:14:59.999000+00:00,DOGSUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-04T11:44:59.999000+00:00,DOGSUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-04T19:29:59.999000+00:00,DOGSUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-05T04:14:59.999000+00:00,DOGSUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T14:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-04T13:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T15:14:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T15:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T17:14:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T21:14:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T21:44:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T21:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T22:14:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T22:59:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T23:29:59.999000+00:00,DOGSUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:56:21.158705+00:00,DOGSUSDT,v1_reconstructed,Breakout|1h,Breakout,1h,Bullish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,DOGSUSDT,v1_reconstructed,Continuation|1h,Continuation,1h,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|chasing_pump_candle,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:41:26.412003+00:00,JTOUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,JTOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T07:12:59.413770+00:00,JTOUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T15:44:35.278112+00:00,ATOMUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T01:03:49.768627+00:00,ATOMUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:27:45.991997+00:00,ATOMUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,ATOMUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T07:12:59.413770+00:00,ATOMUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,ATOMUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T13:14:59.999000+00:00,NEARUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:29:59.999000+00:00,NEARUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,NEARUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,NEARUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,NEARUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T14:14:59.999000+00:00,NEARUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,NEARUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,NEARUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:56:21.158705+00:00,NEARUSDT,v1_reconstructed,Breakout|1h,Breakout,1h,Bullish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,NEARUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T14:43:19.356448+00:00,CHZUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T00:41:26.412003+00:00,CHZUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,CHZUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,CHZUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-06T14:58:26.654298+00:00,CHZUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,CHZUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bullish,ALLOWED,,
2026-05-06T13:59:59.999000+00:00,BSBUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T14:29:59.999000+00:00,BSBUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,BSBUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T07:12:59.413770+00:00,BSBUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T00:41:26.412003+00:00,BSBUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,BSBUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,UNIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,UNIUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Neutral,ALLOWED,,
2026-05-05T13:59:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T14:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T14:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T16:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T18:44:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T18:59:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T19:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T01:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T04:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T09:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T16:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T16:44:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T19:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T20:59:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-05T21:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T21:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T22:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T22:59:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T01:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T01:44:59.999000+00:00,ICPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T18:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-05T19:59:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-05T20:14:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-05T22:44:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T04:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T04:44:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T05:59:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T08:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-06T13:59:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,ICPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-06T14:43:19.356448+00:00,CRCLUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:42:05.516011+00:00,CRCLUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
